entryTimeUTC,dir,kind,entry,riskPrice,exitPrice,realizedUsd,mfeR,maeR,exitTag
2025.03.11 07:27,L,E3,2900.350,5.534,2899.393,-9.57,0.15,0.50,EA
2025.03.12 00:39,S,E3,2913.007,3.095,2913.372,-3.65,0.24,0.51,EA
2025.03.18 12:01,L,E3,3027.446,5.690,3029.695,22.49,0.70,0.06,EA
2025.04.01 12:10,L,E3,3131.664,7.449,3132.588,9.24,0.19,0.13,EA
2025.04.02 13:11,L,E3,3126.145,9.372,3121.194,-49.51,0.65,0.68,EA
2025.05.26 13:12,S,E3,3332.350,8.079,3334.979,-26.29,0.02,0.37,EA
2025.06.19 05:20,L,E3,3373.980,6.731,3371.611,-23.69,0.12,0.35,EA
2025.06.26 06:38,S,E3,3335.601,5.816,3339.682,-40.81,0.07,0.68,EA
2025.07.07 05:22,S,E3,3308.093,7.663,3311.464,-33.71,0.02,0.47,EA
2025.07.16 01:15,L,E3,3331.949,6.354,3331.529,-4.20,0.48,0.18,EA
2025.07.22 06:15,S,E3,3385.859,5.090,3385.544,3.15,0.25,0.41,EA
2025.08.06 00:54,L,E3,3383.674,5.169,3382.324,-13.50,0.02,0.39,EA
2025.08.13 01:26,S,E3,3344.507,7.733,3347.569,-30.62,0.01,0.44,EA
2025.08.13 05:12,S,E3,3349.642,3.764,3350.862,-12.20,0.26,0.47,EA
2025.08.14 05:25,S,E3,3359.012,4.753,3359.074,-0.62,0.57,0.21,EA
2025.08.21 09:01,S,E3,3338.443,5.106,3340.584,-21.41,0.06,0.44,EA
2025.09.23 00:31,L,E3,3748.140,5.733,3746.884,-12.56,0.46,0.29,EA
2025.09.23 05:08,L,E3,3745.750,5.076,3756.066,103.16,2.03,0.11,TP
2025.09.26 12:08,L,E3,3751.285,6.000,3750.692,-5.93,0.37,0.17,EA
2026.01.19 05:50,L,E3,4668.967,9.586,4669.484,5.17,1.05,0.34,SL-WIN
