entryTimeUTC,dir,kind,entry,riskPrice,exitPrice,realizedUsd,mfeR,maeR,exitTag
2024.01.04 02:11,L,E5,2043.219,1.664,2045.569,32.46,1.39,0.35,TP
2024.01.04 06:09,L,E5,2044.845,1.365,2046.535,25.35,1.18,0.38,TP
2024.01.04 12:00,S,E5,2045.173,2.671,2044.952,3.32,0.65,0.21,EA
2024.01.08 01:51,S,E5,2043.631,1.722,2040.722,37.82,1.66,0.35,TP
2024.01.08 07:11,S,E5,2031.875,2.465,2031.750,1.13,1.29,0.57,SL-WIN
2024.01.09 12:02,S,E5,2034.227,1.152,2034.497,-4.05,0.00,0.58,EA
2024.01.10 01:20,S,E5,2027.876,2.324,2030.206,-34.95,0.00,0.98,SL-LOSS
2024.01.10 01:52,L,E5,2031.718,2.056,2031.682,-0.54,0.56,0.66,EA
2024.01.10 12:51,S,E5,2032.209,2.256,2033.051,-12.63,0.83,0.87,EA
2024.01.16 08:16,S,E5,2048.446,1.074,2048.237,3.13,0.36,0.64,EA
2024.01.17 09:16,S,E5,2019.978,2.438,2022.420,-36.63,0.20,0.99,SL-LOSS
2024.01.18 03:09,S,E5,2006.718,2.672,2008.104,-20.79,0.04,0.97,EA
2024.01.18 05:26,S,E5,2007.059,1.370,2008.435,-20.64,0.60,1.00,SL-LOSS
2024.01.19 14:47,S,E5,2026.593,6.431,2029.839,-48.69,0.02,0.52,EA
2024.01.22 01:09,L,E5,2030.949,3.157,2028.625,-34.86,0.37,0.71,EA
2024.01.22 03:25,S,E5,2026.837,2.397,2027.098,-3.91,0.31,0.41,EA
2024.01.22 14:02,S,E5,2022.332,3.029,2022.207,1.87,1.88,0.59,SL-WIN
2024.01.25 01:42,L,E5,2016.967,1.910,2016.059,-13.62,0.19,0.62,EA
2024.01.25 05:26,L,E5,2016.380,0.733,2015.618,-11.43,0.00,0.99,SL-LOSS
2024.01.26 14:46,S,E5,2019.566,3.142,2020.380,-12.21,0.12,0.43,EA
2024.01.31 06:09,L,E5,2035.503,1.548,2034.405,-16.47,0.03,0.95,EA
2024.02.01 00:41,L,E5,2041.954,1.951,2040.847,-16.60,0.35,0.55,EA
2024.02.01 13:28,S,E5,2031.453,3.073,2034.687,-48.51,0.09,0.99,SL-LOSS
2024.02.02 01:21,S,E5,2053.644,1.878,2055.554,-28.65,0.15,1.00,SL-LOSS
2024.02.02 07:16,L,E5,2055.844,0.878,2056.548,10.80,1.23,0.21,SL-WIN
2024.02.02 12:13,L,E5,2056.117,1.424,2055.637,-7.20,0.00,0.43,EA
2024.02.06 12:47,L,E5,2027.321,1.969,2026.911,-6.15,0.15,0.19,EA
2024.02.07 05:03,L,E5,2035.583,0.890,2035.262,-4.82,0.00,0.40,EA
2024.02.07 08:28,S,E5,2032.580,2.043,2032.581,-0.02,0.59,0.23,SL-LOSS
2024.02.07 13:38,L,E5,2035.808,2.570,2033.231,-38.65,0.87,0.99,SL-LOSS
2024.02.09 07:04,L,E5,2034.740,1.641,2033.077,-24.94,0.17,1.00,SL-LOSS
2024.02.12 05:59,L,E5,2023.922,0.763,2023.658,-3.96,0.00,0.49,EA
2024.02.12 09:22,S,E5,2023.119,1.537,2020.796,31.38,1.48,0.21,TP
2024.02.14 01:15,S,E5,1991.087,1.513,1989.817,22.50,1.35,0.09,SL-WIN
2024.02.14 13:20,S,E5,1989.897,1.459,1991.386,-22.33,0.39,1.00,SL-LOSS
2024.02.15 06:13,L,E5,1992.857,0.937,1992.611,-3.69,0.00,0.27,EA
2024.02.16 00:00,S,E5,2003.208,1.606,2004.322,-16.71,0.44,0.68,EA
2024.02.19 13:45,S,E5,2017.529,1.125,2017.525,0.06,1.22,0.29,SL-WIN
2024.02.20 01:37,L,E5,2018.911,2.690,2017.282,-24.44,0.00,0.84,EA
2024.02.20 13:10,L,E5,2027.621,1.872,2027.719,1.47,1.38,0.47,SL-WIN
2024.02.21 07:41,S,E5,2028.858,1.274,2026.731,27.77,1.65,0.53,TP
2024.02.21 12:18,L,E5,2029.694,1.501,2029.807,1.70,0.20,0.21,EA
2024.02.26 13:42,L,E5,2034.057,1.455,2033.634,-6.35,0.18,0.26,EA
2024.02.26 14:20,S,E5,2029.410,3.414,2027.716,25.41,1.06,0.19,EA
2024.02.27 01:04,L,E5,2031.909,0.855,2031.804,-1.58,0.00,0.50,EA
2024.02.27 12:00,L,E5,2038.345,2.114,2037.739,-9.09,0.38,0.39,EA
2024.02.28 03:26,S,E5,2030.699,0.936,2031.658,-14.38,0.00,0.98,SL-LOSS
2024.02.28 06:17,L,E5,2031.688,0.973,2031.349,-5.08,0.00,0.70,EA
2024.02.29 00:05,L,E5,2034.925,1.118,2034.876,-0.74,0.56,0.85,EA
2024.03.01 06:15,L,E5,2046.536,1.464,2046.614,1.17,1.10,0.10,SL-WIN
2024.03.01 08:16,S,E5,2043.427,2.999,2040.873,46.77,1.26,0.11,SL-WIN
2024.03.01 14:53,S,E5,2046.526,6.126,2046.865,-5.09,0.13,0.09,EA
2024.03.05 08:14,L,E5,2118.772,3.185,2121.835,55.09,1.45,0.20,SL-WIN
2024.03.06 08:53,S,E5,2125.671,1.972,2126.966,-11.65,0.45,0.64,EA
2024.03.08 13:17,S,E5,2164.683,2.484,2167.191,-37.62,0.09,0.99,SL-LOSS
2024.03.11 05:02,L,E5,2180.868,1.129,2180.866,-0.03,0.69,0.35,EA
2024.03.11 05:51,S,E5,2177.218,3.097,2178.853,-24.53,0.08,0.73,EA
2024.03.12 09:02,L,E5,2178.593,1.941,2177.628,-14.48,0.26,0.98,EA
2024.03.13 02:17,L,E5,2159.522,1.466,2160.949,23.68,1.38,0.16,SL-WIN
2024.03.13 13:48,L,E5,2167.704,4.420,2164.321,-50.74,0.03,0.80,EA
2024.03.18 01:12,S,E5,2153.572,2.511,2153.452,1.80,1.32,0.20,SL-WIN
2024.03.18 07:28,L,E5,2150.577,2.740,2153.169,48.15,1.40,0.55,SL-WIN
2024.03.19 13:52,S,E5,2151.498,3.824,2154.709,-48.17,0.78,0.83,EA
2024.03.20 01:25,L,E5,2159.813,2.867,2157.786,-30.41,0.06,0.69,EA
2024.03.20 05:06,S,E5,2157.099,1.694,2157.819,-10.80,0.26,0.63,EA
2024.03.20 08:09,S,E5,2155.820,2.186,2156.286,-6.99,0.57,0.57,EA
2024.03.20 12:11,S,E5,2153.003,1.738,2153.336,-4.99,0.00,0.38,EA
2024.03.21 08:39,S,E5,2202.235,3.696,2202.071,2.46,1.41,0.16,SL-WIN
2024.03.22 00:16,L,E5,2183.225,1.998,2186.049,39.95,1.40,0.34,TP
2024.03.25 06:26,S,E5,2167.327,2.827,2167.180,2.21,1.33,0.09,SL-WIN
2024.03.25 08:49,S,E5,2165.177,2.252,2166.001,-7.42,0.53,0.47,EA
2024.03.27 00:00,L,E5,2179.625,1.647,2178.410,-18.23,0.34,0.81,EA
2024.03.28 00:01,S,E5,2190.301,1.980,2188.467,32.77,1.42,0.07,SL-WIN
2024.03.28 02:30,L,E5,2194.111,3.973,2195.517,21.09,0.71,0.20,EA
2024.04.01 05:45,L,E5,2261.090,2.562,2261.208,1.77,0.91,0.24,SL-WIN
2024.04.02 02:51,L,E5,2251.728,2.642,2253.933,25.20,1.26,0.13,SL-WIN
2024.04.02 12:13,S,E5,2256.644,3.143,2256.826,-2.73,0.79,0.46,EA
2024.04.02 13:47,L,E5,2264.362,6.057,2275.616,157.40,1.85,0.30,TP
2024.04.03 09:29,S,E5,2270.141,5.026,2274.634,-67.39,0.08,0.88,EA
2024.04.05 00:00,S,E5,2288.739,2.178,2285.745,44.91,1.36,0.78,TP
2024.04.05 07:06,L,E5,2282.252,3.460,2287.040,71.82,1.38,0.07,TP
2024.04.05 13:26,L,E5,2295.446,4.994,2295.024,-6.33,0.14,0.50,EA
2024.04.08 00:13,S,E5,2310.308,12.548,2306.442,40.99,0.58,0.02,SL-WIN
2024.04.09 05:07,L,E5,2346.100,2.733,2343.317,-41.74,0.68,1.00,SL-LOSS
2024.04.09 07:13,L,E5,2347.764,2.943,2352.284,67.80,1.52,0.02,TP
2024.04.11 06:05,S,E5,2339.431,3.099,2336.237,54.63,1.58,0.14,SL-WIN
2024.04.15 13:41,S,E5,2349.109,6.091,2348.821,4.32,0.96,0.05,SL-WIN
2024.04.16 05:06,L,E5,2387.529,2.442,2385.064,-22.18,0.63,0.99,SL-LOSS
2024.04.16 14:25,S,E5,2367.818,4.705,2369.330,-22.68,0.42,0.51,EA
2024.04.17 12:16,S,E5,2385.684,2.404,2384.556,16.92,0.48,0.65,EA
2024.04.18 08:08,L,E5,2378.965,2.231,2380.118,17.29,0.68,0.38,EA
2024.04.23 06:21,S,E5,2304.007,4.844,2303.754,3.80,1.03,0.22,SL-WIN
2024.04.24 00:43,S,E5,2321.775,1.401,2322.248,-7.09,0.09,0.51,EA
2024.04.24 05:34,L,E5,2327.855,2.974,2328.008,2.29,1.18,0.23,SL-WIN
2024.04.29 00:19,S,E5,2335.211,1.271,2335.590,-5.68,0.20,0.56,EA
2024.05.02 02:55,S,E5,2320.132,2.700,2320.002,1.95,1.00,0.45,SL-WIN
2024.05.03 01:17,L,E5,2304.734,1.586,2303.137,-23.95,0.23,0.99,SL-LOSS
2024.05.06 12:14,S,E5,2315.358,3.836,2317.039,-25.22,0.00,0.67,EA
2024.05.07 00:02,L,E5,2326.174,1.263,2327.657,22.25,1.14,0.52,TP
2024.05.08 00:01,L,E5,2315.730,1.047,2314.954,-11.64,0.56,0.71,EA
2024.05.09 00:10,S,E5,2308.256,1.523,2309.824,-23.52,0.22,1.00,SL-LOSS
2024.05.10 00:19,L,E5,2347.914,3.008,2352.146,63.48,1.40,0.33,TP
2024.05.10 12:12,L,E5,2374.708,2.542,2372.146,-38.43,0.00,0.99,SL-LOSS
2024.05.10 13:35,S,E5,2366.405,3.358,2365.381,15.36,0.79,0.59,EA
2024.05.10 14:23,S,E5,2363.111,5.783,2362.496,9.23,0.16,0.17,EA
2024.05.13 01:19,S,E5,2359.455,3.086,2359.288,2.51,1.46,0.15,SL-WIN
2024.05.14 00:53,S,E5,2336.158,1.724,2337.937,-16.01,0.10,0.99,SL-LOSS
2024.05.14 01:20,L,E5,2340.943,3.414,2338.923,-30.30,0.03,0.93,EA
2024.05.16 05:00,L,E5,2391.439,1.642,2393.585,32.19,1.28,0.51,TP
2024.05.17 01:17,S,E5,2376.758,1.878,2377.670,-13.68,0.28,0.65,EA
2024.05.21 01:15,L,E5,2429.364,2.088,2429.466,1.53,1.05,0.13,SL-WIN
2024.05.21 02:09,S,E5,2421.798,5.481,2417.022,84.60,1.44,0.19,SL-WIN
2024.05.21 07:44,L,E5,2421.118,5.981,2415.792,-79.89,0.18,0.99,EA
2024.05.22 02:56,S,E5,2418.205,4.147,2414.604,67.68,1.33,0.35,SL-WIN
2024.05.27 13:20,L,E5,2350.450,4.945,2355.859,96.51,1.63,0.32,SL-WIN
2024.05.28 03:00,L,E5,2354.293,1.360,2352.919,-20.61,0.19,0.98,SL-LOSS
2024.05.28 12:00,L,E5,2347.500,2.624,2352.638,72.97,1.95,0.61,TP
2024.05.30 01:41,S,E5,2335.996,1.692,2333.569,36.40,1.39,0.07,TP
2024.05.31 07:49,S,E5,2341.159,2.684,2341.171,-0.18,0.49,0.47,EA
2024.06.04 13:11,L,E5,2334.041,2.634,2336.618,29.80,1.49,0.37,SL-WIN
2024.06.06 06:29,S,E5,2364.968,3.063,2368.056,-46.32,0.55,1.00,SL-LOSS
2024.06.06 13:49,L,E5,2363.793,3.835,2359.933,-57.90,0.00,0.98,SL-LOSS
2024.06.12 02:46,S,E5,2312.506,1.557,2314.089,-23.75,0.00,1.00,SL-LOSS
2024.06.13 00:00,S,E5,2320.607,2.267,2320.511,1.44,1.27,0.15,SL-WIN
2024.06.13 02:39,S,E5,2311.627,5.283,2314.265,-39.57,0.13,0.69,EA
2024.06.14 07:31,L,E5,2311.423,2.303,2311.801,5.67,0.54,0.15,EA
2024.06.17 07:45,S,E5,2316.214,3.651,2318.027,-27.20,0.15,0.90,EA
2024.06.17 13:16,L,E5,2324.076,4.257,2319.799,-64.15,0.53,1.00,SL-LOSS
2024.06.19 12:09,L,E5,2331.584,2.385,2330.673,-13.66,0.00,0.90,EA
2024.06.19 13:04,S,E5,2327.702,1.494,2328.679,-14.66,0.00,0.89,EA
2024.06.20 00:32,S,E5,2328.574,0.990,2329.242,-10.02,0.61,0.95,EA
2024.06.20 01:17,L,E5,2333.594,4.108,2336.968,63.97,1.32,0.66,SL-WIN
2024.06.26 00:00,L,E5,2320.142,0.576,2319.565,-8.65,0.64,0.92,SL-LOSS
2024.06.27 01:48,S,E5,2297.213,1.770,2298.986,-26.59,0.00,0.99,SL-LOSS
2024.06.27 02:52,L,E5,2299.794,1.386,2299.000,-11.91,0.21,0.75,EA
2024.06.28 00:35,S,E5,2325.463,1.518,2323.251,30.80,1.42,0.12,TP
2024.06.28 05:43,L,E5,2324.914,3.080,2326.932,30.27,1.10,0.22,EA
2024.07.01 08:17,S,E5,2322.371,2.422,2324.819,-36.72,0.04,0.98,SL-LOSS
2024.07.02 00:16,L,E5,2333.250,1.645,2332.574,-10.14,0.00,0.84,EA
2024.07.02 03:10,S,E5,2330.218,2.459,2326.660,46.42,1.44,0.10,TP
2024.07.02 07:16,S,E5,2326.163,3.302,2329.476,-49.69,0.83,0.99,SL-LOSS
2024.07.02 13:13,L,E5,2327.983,3.276,2333.278,79.42,1.60,0.57,TP
2024.07.03 12:14,L,E5,2346.545,1.712,2349.473,43.92,1.86,0.78,EA
2024.07.04 05:05,S,E5,2358.294,0.874,2356.856,21.57,1.60,0.32,TP
2024.07.08 12:48,S,E5,2371.819,2.641,2374.461,-39.63,0.00,0.97,SL-LOSS
2024.07.12 05:21,S,E5,2407.669,1.779,2407.591,1.17,1.19,0.62,SL-WIN
2024.07.12 12:46,S,E5,2393.592,8.146,2401.768,-98.12,0.01,1.00,SL-LOSS
2024.07.15 08:40,L,E5,2411.014,4.141,2409.155,-27.88,0.38,0.79,EA
2024.07.16 00:12,S,E5,2421.096,0.951,2422.053,-14.36,0.00,0.99,SL-LOSS
2024.07.16 01:15,L,E5,2424.870,3.261,2427.692,53.12,1.32,0.39,SL-WIN
2024.07.16 13:49,L,E5,2446.767,8.486,2453.433,80.00,0.81,0.73,EA
2024.07.22 06:20,S,E5,2401.703,3.644,2403.149,-21.69,0.25,0.55,EA
